"STATE","YEAR","OFFENSE","AW","AB"
"(32) North Carolina",2014,40,1,0
"(32) North Carolina",2014,11,1,1
"(32) North Carolina",2014,40,25,11
"(32) North Carolina",2014,40,4,19
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,3,24
"(32) North Carolina",2014,40,1,3
"(32) North Carolina",2014,11,0,5
"(32) North Carolina",2014,40,26,19
"(32) North Carolina",2014,40,35,5
"(32) North Carolina",2014,40,7,0
"(32) North Carolina",2014,40,4,2
"(32) North Carolina",2014,40,4,2
"(32) North Carolina",2014,40,1,0
"(32) North Carolina",2014,40,1,0
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,4,0
"(32) North Carolina",2014,40,96,25
"(32) North Carolina",2014,11,2,0
"(32) North Carolina",2014,40,67,56
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,0,1
"(32) North Carolina",2014,40,1,0
"(32) North Carolina",2014,40,1,0
"(32) North Carolina",2014,40,4,1
"(32) North Carolina",2014,11,2,0
"(32) North Carolina",2014,40,127,8
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,13,12
"(32) North Carolina",2014,40,5,0
"(32) North Carolina",2014,40,1,0
"(32) North Carolina",2014,40,21,11
"(32) North Carolina",2014,11,0,2
"(32) North Carolina",2014,40,27,19
"(32) North Carolina",2014,11,2,0
"(32) North Carolina",2014,40,20,13
"(32) North Carolina",2014,40,75,7
"(32) North Carolina",2014,40,4,0
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,21,9
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,0,0
"(32) North Carolina",2014,40,3,0
"(32) North Carolina",2014,40,4,1
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,11,8
"(32) North Carolina",2014,40,3,0
"(32) North Carolina",2014,40,0,1
"(32) North Carolina",2014,40,6,0
"(32) North Carolina",2014,40,1,0
"(32) North Carolina",2014,40,12,9
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,76,17
"(32) North Carolina",2014,40,12,4
"(32) North Carolina",2014,40,28,20
"(32) North Carolina",2014,40,1,0
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,11,3
"(32) North Carolina",2014,40,4,0
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,3,4
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,16,17
"(32) North Carolina",2014,40,1,4
"(32) North Carolina",2014,40,19,1
"(32) North Carolina",2014,40,3,0
"(32) North Carolina",2014,40,9,0
"(32) North Carolina",2014,40,3,1
"(32) North Carolina",2014,40,0,8
"(32) North Carolina",2014,40,12,0
"(32) North Carolina",2014,11,5,2
"(32) North Carolina",2014,40,105,66
"(32) North Carolina",2014,11,6,2
"(32) North Carolina",2014,40,29,16
"(32) North Carolina",2014,11,0,3
"(32) North Carolina",2014,40,11,40
"(32) North Carolina",2014,11,2,4
"(32) North Carolina",2014,40,39,34
"(32) North Carolina",2014,40,1,3
"(32) North Carolina",2014,40,12,16
"(32) North Carolina",2014,40,0,20
"(32) North Carolina",2014,40,7,5
"(32) North Carolina",2014,40,3,1
"(32) North Carolina",2014,40,4,15
"(32) North Carolina",2014,40,3,0
"(32) North Carolina",2014,40,1,0
"(32) North Carolina",2014,11,4,19
"(32) North Carolina",2014,40,76,125
"(32) North Carolina",2014,11,1,17
"(32) North Carolina",2014,40,49,140
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,8,2
"(32) North Carolina",2014,40,22,11
"(32) North Carolina",2014,40,15,3
"(32) North Carolina",2014,40,14,1
"(32) North Carolina",2014,40,0,2
"(32) North Carolina",2014,40,1,1
"(32) North Carolina",2014,40,3,0
"(32) North Carolina",2014,11,1,3
"(32) North Carolina",2014,40,136,19
"(32) North Carolina",2014,11,0,2
"(32) North Carolina",2014,40,26,18
"(32) North Carolina",2014,11,1,4
"(32) North Carolina",2014,40,20,18
"(32) North Carolina",2014,11,2,0
"(32) North Carolina",2014,40,25,4
"(32) North Carolina",2014,40,5,1
"(32) North Carolina",2014,40,12,9
"(32) North Carolina",2014,40,1,1
"(32) North Carolina",2014,40,0,1
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,20,79
"(32) North Carolina",2014,11,1,8
"(32) North Carolina",2014,40,55,255
"(32) North Carolina",2014,40,1,3
"(32) North Carolina",2014,11,4,2
"(32) North Carolina",2014,40,9,33
"(32) North Carolina",2014,11,4,12
"(32) North Carolina",2014,40,16,157
"(32) North Carolina",2014,40,12,8
"(32) North Carolina",2014,11,3,0
"(32) North Carolina",2014,40,17,19
"(32) North Carolina",2014,40,4,6
"(32) North Carolina",2014,11,0,5
"(32) North Carolina",2014,40,93,203
"(32) North Carolina",2014,11,2,0
"(32) North Carolina",2014,40,13,4
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,2,8
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,3,6
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,63,34
"(32) North Carolina",2014,40,1,2
"(32) North Carolina",2014,40,9,2
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,55,7
"(32) North Carolina",2014,40,59,55
"(32) North Carolina",2014,40,1,1
"(32) North Carolina",2014,40,5,3
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,13,7
"(32) North Carolina",2014,40,2,23
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,5,1
"(32) North Carolina",2014,40,1,4
"(32) North Carolina",2014,11,1,4
"(32) North Carolina",2014,40,82,40
"(32) North Carolina",2014,40,2,3
"(32) North Carolina",2014,11,1,8
"(32) North Carolina",2014,40,83,276
"(32) North Carolina",2014,11,1,2
"(32) North Carolina",2014,40,44,119
"(32) North Carolina",2014,40,0,1
"(32) North Carolina",2014,11,0,8
"(32) North Carolina",2014,40,13,52
"(32) North Carolina",2014,11,0,4
"(32) North Carolina",2014,40,18,41
"(32) North Carolina",2014,11,0,4
"(32) North Carolina",2014,40,0,13
"(32) North Carolina",2014,11,1,1
"(32) North Carolina",2014,40,0,5
"(32) North Carolina",2014,11,2,6
"(32) North Carolina",2014,40,53,43
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,10,13
"(32) North Carolina",2014,40,3,4
"(32) North Carolina",2014,40,3,3
"(32) North Carolina",2014,40,2,0
"(32) North Carolina",2014,11,0,0
"(32) North Carolina",2014,40,58,0
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,4,0
"(32) North Carolina",2014,40,6,1
"(32) North Carolina",2014,40,5,0
"(32) North Carolina",2014,11,2,0
"(32) North Carolina",2014,40,113,17
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,9,7
"(32) North Carolina",2014,40,1,0
"(32) North Carolina",2014,40,3,21
"(32) North Carolina",2014,11,0,4
"(32) North Carolina",2014,40,1,31
"(32) North Carolina",2014,40,0,4
"(32) North Carolina",2014,11,0,0
"(32) North Carolina",2014,40,2,11
"(32) North Carolina",2014,40,0,6
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,68,21
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,11,7
"(32) North Carolina",2014,11,0,2
"(32) North Carolina",2014,40,21,36
"(32) North Carolina",2014,40,1,2
"(32) North Carolina",2014,40,5,2
"(32) North Carolina",2014,11,2,1
"(32) North Carolina",2014,40,56,25
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,10,12
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,1,5
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,3,4
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,6,19
"(32) North Carolina",2014,11,1,1
"(32) North Carolina",2014,40,9,8
"(32) North Carolina",2014,11,1,11
"(32) North Carolina",2014,40,8,16
"(32) North Carolina",2014,11,2,2
"(32) North Carolina",2014,40,18,21
"(32) North Carolina",2014,11,0,2
"(32) North Carolina",2014,40,4,51
"(32) North Carolina",2014,11,2,0
"(32) North Carolina",2014,40,52,8
"(32) North Carolina",2014,40,9,6
"(32) North Carolina",2014,11,5,0
"(32) North Carolina",2014,40,14,1
"(32) North Carolina",2014,11,1,1
"(32) North Carolina",2014,40,0,1
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,24,2
"(32) North Carolina",2014,40,8,0
"(32) North Carolina",2014,40,1,0
"(32) North Carolina",2014,40,8,0
"(32) North Carolina",2014,11,1,1
"(32) North Carolina",2014,40,1,4
"(32) North Carolina",2014,11,1,1
"(32) North Carolina",2014,40,1,17
"(32) North Carolina",2014,40,0,6
"(32) North Carolina",2014,11,4,26
"(32) North Carolina",2014,40,548,1651
"(32) North Carolina",2014,40,4,3
"(32) North Carolina",2014,40,8,3
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,23,4
"(32) North Carolina",2014,40,4,1
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,7,2
"(32) North Carolina",2014,40,13,7
"(32) North Carolina",2014,40,6,2
"(32) North Carolina",2014,11,1,4
"(32) North Carolina",2014,40,23,13
"(32) North Carolina",2014,11,0,2
"(32) North Carolina",2014,40,1,4
"(32) North Carolina",2014,40,2,1
"(32) North Carolina",2014,11,0,2
"(32) North Carolina",2014,40,3,12
"(32) North Carolina",2014,40,24,19
"(32) North Carolina",2014,40,1,0
"(32) North Carolina",2014,40,0,1
"(32) North Carolina",2014,40,0,1
"(32) North Carolina",2014,11,1,3
"(32) North Carolina",2014,40,52,42
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,11,1
"(32) North Carolina",2014,11,2,4
"(32) North Carolina",2014,40,97,63
"(32) North Carolina",2014,40,2,0
"(32) North Carolina",2014,40,7,24
"(32) North Carolina",2014,11,2,1
"(32) North Carolina",2014,40,40,24
"(32) North Carolina",2014,40,2,0
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,30,18
"(32) North Carolina",2014,11,0,2
"(32) North Carolina",2014,40,14,16
"(32) North Carolina",2014,40,2,2
"(32) North Carolina",2014,40,2,7
"(32) North Carolina",2014,11,2,1
"(32) North Carolina",2014,40,7,1
"(32) North Carolina",2014,40,7,11
"(32) North Carolina",2014,11,0,3
"(32) North Carolina",2014,40,8,39
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,36,15
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,1,0
"(32) North Carolina",2014,40,7,1
"(32) North Carolina",2014,40,4,0
"(32) North Carolina",2014,40,2,5
"(32) North Carolina",2014,11,1,3
"(32) North Carolina",2014,40,25,20
"(32) North Carolina",2014,40,6,23
"(32) North Carolina",2014,11,3,6
"(32) North Carolina",2014,40,38,72
"(32) North Carolina",2014,11,0,3
"(32) North Carolina",2014,40,2,1
"(32) North Carolina",2014,40,2,4
"(32) North Carolina",2014,11,0,6
"(32) North Carolina",2014,40,14,65
"(32) North Carolina",2014,40,0,5
"(32) North Carolina",2014,40,1,2
"(32) North Carolina",2014,40,2,0
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,13,1
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,74,8
"(32) North Carolina",2014,40,38,7
"(32) North Carolina",2014,40,8,2
"(32) North Carolina",2014,40,10,2
"(32) North Carolina",2014,11,1,1
"(32) North Carolina",2014,40,26,39
"(32) North Carolina",2014,11,0,2
"(32) North Carolina",2014,40,6,9
"(32) North Carolina",2014,11,1,1
"(32) North Carolina",2014,40,11,11
"(32) North Carolina",2014,11,0,6
"(32) North Carolina",2014,40,8,10
"(32) North Carolina",2014,11,0,2
"(32) North Carolina",2014,40,14,39
"(32) North Carolina",2014,11,0,2
"(32) North Carolina",2014,40,4,15
"(32) North Carolina",2014,40,0,10
"(32) North Carolina",2014,40,0,3
"(32) North Carolina",2014,11,1,3
"(32) North Carolina",2014,40,41,26
"(32) North Carolina",2014,11,0,0
"(32) North Carolina",2014,40,12,4
"(32) North Carolina",2014,40,6,9
"(32) North Carolina",2014,40,3,0
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,6,6
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,201,38
"(32) North Carolina",2014,40,5,1
"(32) North Carolina",2014,40,2,1
"(32) North Carolina",2014,40,50,102
"(32) North Carolina",2014,11,0,2
"(32) North Carolina",2014,40,4,4
"(32) North Carolina",2014,40,0,3
"(32) North Carolina",2014,11,2,0
"(32) North Carolina",2014,40,137,26
"(32) North Carolina",2014,40,1,1
"(32) North Carolina",2014,11,1,3
"(32) North Carolina",2014,40,33,20
"(32) North Carolina",2014,40,4,16
"(32) North Carolina",2014,11,1,1
"(32) North Carolina",2014,40,17,21
"(32) North Carolina",2014,11,0,7
"(32) North Carolina",2014,40,11,41
"(32) North Carolina",2014,40,22,24
"(32) North Carolina",2014,40,8,0
"(32) North Carolina",2014,11,3,0
"(32) North Carolina",2014,40,20,2
"(32) North Carolina",2014,40,3,0
"(32) North Carolina",2014,40,24,6
"(32) North Carolina",2014,40,1,0
"(32) North Carolina",2014,40,9,0
"(32) North Carolina",2014,11,2,0
"(32) North Carolina",2014,40,16,0
"(32) North Carolina",2014,40,29,6
"(32) North Carolina",2014,40,5,2
"(32) North Carolina",2014,40,2,8
"(32) North Carolina",2014,40,48,12
"(32) North Carolina",2014,11,2,2
"(32) North Carolina",2014,40,11,17
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,2,2
"(32) North Carolina",2014,40,0,5
"(32) North Carolina",2014,40,2,1
"(32) North Carolina",2014,11,1,2
"(32) North Carolina",2014,40,8,10
"(32) North Carolina",2014,11,0,3
"(32) North Carolina",2014,40,11,66
"(32) North Carolina",2014,11,6,9
"(32) North Carolina",2014,40,63,72
"(32) North Carolina",2014,40,4,3
"(32) North Carolina",2014,40,16,4
"(32) North Carolina",2014,40,8,11
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,6,4
"(32) North Carolina",2014,11,0,1
"(32) North Carolina",2014,40,3,1
"(32) North Carolina",2014,40,5,6
"(32) North Carolina",2014,40,3,3
"(32) North Carolina",2014,40,3,7
"(32) North Carolina",2014,40,2,0
"(32) North Carolina",2014,40,1,0
"(32) North Carolina",2014,40,1,1
"(32) North Carolina",2014,40,2,4
"(32) North Carolina",2014,11,0,2
"(32) North Carolina",2014,40,2,22
"(32) North Carolina",2014,40,0,5
"(32) North Carolina",2014,40,8,0
"(32) North Carolina",2014,40,12,3
"(32) North Carolina",2014,11,3,1
"(32) North Carolina",2014,40,40,34
"(32) North Carolina",2014,11,0,9
"(32) North Carolina",2014,40,22,64
"(32) North Carolina",2014,40,2,7
"(32) North Carolina",2014,11,2,0
"(32) North Carolina",2014,40,82,6
"(32) North Carolina",2014,40,6,3
"(32) North Carolina",2014,40,5,3
"(32) North Carolina",2014,40,24,8
"(32) North Carolina",2014,11,2,7
"(32) North Carolina",2014,40,11,99
"(32) North Carolina",2014,11,1,0
"(32) North Carolina",2014,40,23,1
"(32) North Carolina",2014,40,2,0
"(32) North Carolina",2014,40,4,0
"(32) North Carolina",2014,40,1,0
"(32) North Carolina",2014,40,9,3
"(33) North Dakota",2014,40,3,0
"(33) North Dakota",2014,40,1,1
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,6,1
"(33) North Dakota",2014,11,1,0
"(33) North Dakota",2014,40,42,8
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,1,2
"(33) North Dakota",2014,11,6,0
"(33) North Dakota",2014,40,38,25
"(33) North Dakota",2014,40,12,4
"(33) North Dakota",2014,40,4,0
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,2,0
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,0,0
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,11,2,0
"(33) North Dakota",2014,40,2,0
"(33) North Dakota",2014,11,0,2
"(33) North Dakota",2014,40,19,12
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,0,0
"(33) North Dakota",2014,40,2,0
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,12,1
"(33) North Dakota",2014,40,8,1
"(33) North Dakota",2014,40,1,1
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,11,1,0
"(33) North Dakota",2014,40,6,1
"(33) North Dakota",2014,40,4,0
"(33) North Dakota",2014,40,2,0
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,2,0
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,2,0
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,0,0
"(33) North Dakota",2014,40,6,1
"(33) North Dakota",2014,40,0,0
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,18,4
"(33) North Dakota",2014,40,0,0
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,10,1
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,4,0
"(33) North Dakota",2014,11,1,0
"(33) North Dakota",2014,11,1,0
"(33) North Dakota",2014,40,22,6
"(33) North Dakota",2014,40,1,0
"(33) North Dakota",2014,40,18,1
"(33) North Dakota",2014,11,2,0
"(33) North Dakota",2014,40,30,3
"(33) North Dakota",2014,40,1,0
"(28) New Hampshire",2014,40,2,0
"(28) New Hampshire",2014,40,4,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,2,0
"(28) New Hampshire",2014,40,21,0
"(28) New Hampshire",2014,40,3,0
"(28) New Hampshire",2014,40,5,0
"(28) New Hampshire",2014,40,2,0
"(28) New Hampshire",2014,40,6,1
"(28) New Hampshire",2014,40,7,0
"(28) New Hampshire",2014,40,0,1
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,3,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,13,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,2,0
"(28) New Hampshire",2014,40,6,0
"(28) New Hampshire",2014,40,0,0
"(28) New Hampshire",2014,40,4,2
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,2,0
"(28) New Hampshire",2014,40,2,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,9,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,2,0
"(28) New Hampshire",2014,40,0,0
"(28) New Hampshire",2014,40,2,0
"(28) New Hampshire",2014,40,3,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,0,0
"(28) New Hampshire",2014,40,4,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,11,1
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,134,28
"(28) New Hampshire",2014,40,2,0
"(28) New Hampshire",2014,40,6,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,27,4
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,2,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,3,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,15,2
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,6,0
"(28) New Hampshire",2014,40,2,0
"(28) New Hampshire",2014,40,0,0
"(28) New Hampshire",2014,40,3,0
"(28) New Hampshire",2014,40,2,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,14,0
"(28) New Hampshire",2014,40,3,0
"(28) New Hampshire",2014,40,1,1
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,5,0
"(28) New Hampshire",2014,40,0,1
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,3,0
"(28) New Hampshire",2014,40,5,1
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,2,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,9,2
"(28) New Hampshire",2014,40,3,0
"(28) New Hampshire",2014,40,6,0
"(28) New Hampshire",2014,40,5,0
"(28) New Hampshire",2014,40,3,0
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,4,2
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,6,0
"(28) New Hampshire",2014,40,6,1
"(28) New Hampshire",2014,40,28,6
"(28) New Hampshire",2014,40,13,1
"(28) New Hampshire",2014,40,1,0
"(28) New Hampshire",2014,40,3,0
"(28) New Hampshire",2014,40,2,0
"(28) New Hampshire",2014,40,8,0
"(28) New Hampshire",2014,40,3,0
"(28) New Hampshire",2014,40,3,0
"(28) New Hampshire",2014,40,1,0
"(29) New Jersey",2014,40,5,3
"(29) New Jersey",2014,11,0,1
"(29) New Jersey",2014,40,27,55
"(29) New Jersey",2014,40,3,0
"(29) New Jersey",2014,40,6,1
"(29) New Jersey",2014,40,1,4
"(29) New Jersey",2014,11,1,1
"(29) New Jersey",2014,40,28,3
"(29) New Jersey",2014,40,9,6
"(29) New Jersey",2014,11,1,0
"(29) New Jersey",2014,40,4,8
"(29) New Jersey",2014,40,11,0
"(29) New Jersey",2014,40,1,2
"(29) New Jersey",2014,40,3,10
"(29) New Jersey",2014,40,10,5
"(29) New Jersey",2014,40,1,3
"(29) New Jersey",2014,40,9,4
"(29) New Jersey",2014,40,5,0
"(29) New Jersey",2014,40,1,0
"(29) New Jersey",2014,40,13,1
"(29) New Jersey",2014,40,16,0
"(29) New Jersey",2014,40,3,0
"(29) New Jersey",2014,40,0,0
"(29) New Jersey",2014,40,7,1
"(29) New Jersey",2014,40,1,0
"(29) New Jersey",2014,11,1,0
"(29) New Jersey",2014,40,6,0
"(29) New Jersey",2014,40,2,0
"(29) New Jersey",2014,40,14,27
"(29) New Jersey",2014,40,0,1
"(29) New Jersey",2014,40,10,1
"(29) New Jersey",2014,11,1,3
"(29) New Jersey",2014,40,4,1
"(29) New Jersey",2014,40,4,3
"(29) New Jersey",2014,40,4,0
"(29) New Jersey",2014,40,14,2
"(29) New Jersey",2014,11,0,1
"(29) New Jersey",2014,40,22,20
"(29) New Jersey",2014,40,1,1
"(29) New Jersey",2014,11,1,0
"(29) New Jersey",2014,40,0,0
"(29) New Jersey",2014,40,5,2
"(29) New Jersey",2014,11,2,0
"(29) New Jersey",2014,40,15,5
"(29) New Jersey",2014,40,10,2
"(29) New Jersey",2014,40,5,0
"(29) New Jersey",2014,40,1,2
"(29) New Jersey",2014,40,2,1
"(29) New Jersey",2014,40,3,0
"(29) New Jersey",2014,40,2,0
"(29) New Jersey",2014,40,1,0
"(29) New Jersey",2014,40,0,0
"(29) New Jersey",2014,40,9,0
"(29) New Jersey",2014,40,7,6
"(29) New Jersey",2014,40,3,0
"(29) New Jersey",2014,40,6,1
"(29) New Jersey",2014,40,1,0
"(29) New Jersey",2014,40,5,1
"(29) New Jersey",2014,40,1,2
"(29) New Jersey",2014,40,1,0
"(29) New Jersey",2014,40,1,0
"(29) New Jersey",2014,40,3,0
"(29) New Jersey",2014,40,5,1
"(29) New Jersey",2014,40,4,11
"(29) New Jersey",2014,40,1,0
"(29) New Jersey",2014,40,2,0
"(29) New Jersey",2014,40,1,0
"(29) New Jersey",2014,40,3,0
"(29) New Jersey",2014,40,3,1
"(29) New Jersey",2014,40,2,3
"(29) New Jersey",2014,40,1,4
"(29) New Jersey",2014,40,4,1
"(29) New Jersey",2014,40,4,14
"(29) New Jersey",2014,40,7,4
"(29) New Jersey",2014,40,1,1
"(29) New Jersey",2014,40,4,3
"(29) New Jersey",2014,40,2,0
"(29) New Jersey",2014,40,2,4
"(29) New Jersey",2014,40,1,0
"(29) New Jersey",2014,40,0,1
"(29) New Jersey",2014,40,9,5
"(29) New Jersey",2014,40,3,2
"(29) New Jersey",2014,11,0,2
"(29) New Jersey",2014,40,4,27
"(29) New Jersey",2014,40,5,2
"(29) New Jersey",2014,40,0,1
"(29) New Jersey",2014,40,11,3
"(29) New Jersey",2014,40,6,0
"(29) New Jersey",2014,40,6,0
"(29) New Jersey",2014,40,8,11
"(29) New Jersey",2014,11,0,1
"(29) New Jersey",2014,40,4,5
"(29) New Jersey",2014,40,0,1
"(29) New Jersey",2014,40,6,1
"(29) New Jersey",2014,11,1,0
"(29) New Jersey",2014,40,8,8
"(29) New Jersey",2014,40,3,1
"(29) New Jersey",2014,40,1,0
"(29) New Jersey",2014,40,2,3
"(29) New Jersey",2014,40,13,6
"(29) New Jersey",2014,40,14,3
"(29) New Jersey",2014,11,0,1
"(29) New Jersey",2014,40,4,0
"(29) New Jersey",2014,40,1,0
"(29) New Jersey",2014,40,7,0
"(29) New Jersey",2014,40,2,1
"(29) New Jersey",2014,40,6,0
"(29) New Jersey",2014,40,1,0
"(29) New Jersey",2014,11,5,11
"(29) New Jersey",2014,40,128,278
"(29) New Jersey",2014,40,2,2
"(29) New Jersey",2014,40,1,2
"(29) New Jersey",2014,11,1,0
"(29) New Jersey",2014,40,14,5
"(29) New Jersey",2014,11,0,1
"(29) New Jersey",2014,40,17,2
"(29) New Jersey",2014,11,3,0
"(29) New Jersey",2014,40,52,31
"(29) New Jersey",2014,40,6,1
"(29) New Jersey",2014,40,1,0
